Unnamed: 0,image,class,group_id
34077,data/FaceForensics++_frame/original_sequences/youtube/c23/images/986/0100_face_00.png,0,youtube/986
71918,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/408_424/0175_face_00.png,1,NeuralTextures/408_424
24392,data/FaceForensics++_frame/original_sequences/youtube/c23/images/872/0150_face_00.png,0,youtube/872
15642,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/174_964/0030_face_00.png,1,Deepfakes/174_964
5407,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/021_312/0000_face_00.png,1,Deepfakes/021_312
74066,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/089_065/0375_face_00.png,1,FaceSwap/089_065
48338,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/485_425/0480_face_00.png,1,FaceShifter/485_425
58534,data/FaceForensics++_frame/original_sequences/youtube/c23/images/016/0600_face_00.png,0,youtube/016
3189,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/640_638/0240_face_00.png,1,FaceShifter/640_638
9530,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/478_506/0030_face_00.png,1,FaceSwap/478_506
64757,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/845_846/0175_face_00.png,1,Deepfakes/845_846
8951,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/924_917/1150_face_00.png,1,Deepfakes/924_917
8079,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/723_704/0175_face_00.png,1,Deepfakes/723_704
42360,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/283_313/0390_face_00.png,1,Face2Face/283_313
56097,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/573_757/0240_face_00.png,1,FaceShifter/573_757
70606,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/010_005/0275_face_00.png,1,FaceShifter/010_005
9293,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/587_535/0600_face_00.png,1,Face2Face/587_535
55449,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/501_326/0500_face_00.png,1,FaceShifter/501_326
23934,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/200_189/0275_face_00.png,1,Face2Face/200_189
37994,data/FaceForensics++_frame/original_sequences/youtube/c23/images/258/0270_face_00.png,0,youtube/258
59091,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/003_000/0275_face_00.png,1,Face2Face/003_000
5195,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/977_075/0210_face_00.png,1,FaceShifter/977_075
65155,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/411_410/0420_face_00.png,1,FaceSwap/411_410
65369,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/660_634/0075_face_00.png,1,FaceSwap/660_634
54244,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/061_080/0450_face_00.png,1,Face2Face/061_080
71601,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/239_218/0300_face_00.png,1,Deepfakes/239_218
34903,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/588_556/0175_face_00.png,1,Face2Face/588_556
2982,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/568_628/0450_face_00.png,1,FaceSwap/568_628
3471,data/FaceForensics++_frame/original_sequences/youtube/c23/images/745/0090_face_00.png,0,youtube/745
51491,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/617_566/0250_face_00.png,1,NeuralTextures/617_566
805,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/250_461/0175_face_00.png,1,FaceSwap/250_461
73879,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/707_705/0420_face_00.png,1,NeuralTextures/707_705
18762,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/828_830/0175_face_00.png,1,FaceShifter/828_830
68501,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/453_402/0330_face_00.png,1,Face2Face/453_402
62415,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/562_626/0150_face_00.png,1,Deepfakes/562_626
29317,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/300_304/0375_face_00.png,1,Deepfakes/300_304
25418,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/249_280/0360_face_00.png,1,Deepfakes/249_280
50401,data/FaceForensics++_frame/original_sequences/youtube/c23/images/939/0000_face_00.png,0,youtube/939
64131,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/422_695/0180_face_00.png,1,Deepfakes/422_695
67465,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/641_662/0150_face_00.png,1,Deepfakes/641_662
59922,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/772_708/0050_face_00.png,1,FaceShifter/772_708
57022,data/FaceForensics++_frame/original_sequences/youtube/c23/images/571/0240_face_00.png,0,youtube/571
56827,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/591_605/0250_face_00.png,1,Deepfakes/591_605
12008,data/FaceForensics++_frame/original_sequences/youtube/c23/images/830/0025_face_00.png,0,youtube/830
72347,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/194_235/0300_face_00.png,1,FaceSwap/194_235
52806,data/FaceForensics++_frame/original_sequences/youtube/c23/images/313/0090_face_00.png,0,youtube/313
60029,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/195_442/0275_face_00.png,1,Face2Face/195_442
614,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/175_159/0050_face_00.png,1,Face2Face/175_159
58854,data/FaceForensics++_frame/original_sequences/youtube/c23/images/600/0150_face_00.png,0,youtube/600
47053,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/303_309/0500_face_00.png,1,NeuralTextures/303_309
14832,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/608_675/0600_face_00.png,1,FaceShifter/608_675
7355,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/435_456/0325_face_00.png,1,Face2Face/435_456
11229,data/FaceForensics++_frame/original_sequences/youtube/c23/images/341/0720_face_00.png,0,youtube/341
43679,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/716_712/0500_face_00.png,1,FaceSwap/716_712
19911,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/961_069/0600_face_00.png,1,Face2Face/961_069
73231,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/307_365/0025_face_00.png,1,NeuralTextures/307_365
47651,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/433_498/0300_face_00.png,1,NeuralTextures/433_498
42259,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/661_670/0150_face_00.png,1,NeuralTextures/661_670
44965,data/FaceForensics++_frame/original_sequences/youtube/c23/images/367/0200_face_00.png,0,youtube/367
72636,data/FaceForensics++_frame/original_sequences/youtube/c23/images/781/0125_face_00.png,0,youtube/781
65066,data/FaceForensics++_frame/original_sequences/youtube/c23/images/775/0300_face_00.png,0,youtube/775
68014,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/169_227/0360_face_00.png,1,NeuralTextures/169_227
10293,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/256_146/0480_face_00.png,1,FaceShifter/256_146
64784,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/729_727/0325_face_00.png,1,FaceShifter/729_727
47866,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/445_494/0300_face_00.png,1,NeuralTextures/445_494
43721,data/FaceForensics++_frame/original_sequences/youtube/c23/images/871/0300_face_00.png,0,youtube/871
58891,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/673_728/0360_face_00.png,1,NeuralTextures/673_728
8018,data/FaceForensics++_frame/original_sequences/youtube/c23/images/977/0060_face_00.png,0,youtube/977
61325,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/179_212/0990_face_00.png,1,Deepfakes/179_212
33555,data/FaceForensics++_frame/original_sequences/youtube/c23/images/139/0025_face_00.png,0,youtube/139
65503,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/861_858/0300_face_00.png,1,FaceShifter/861_858
59590,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/231_663/0475_face_00.png,1,FaceShifter/231_663
44857,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/382_409/0075_face_00.png,1,Face2Face/382_409
54374,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/937_888/0225_face_00.png,1,FaceSwap/937_888
17682,data/FaceForensics++_frame/original_sequences/youtube/c23/images/153/0525_face_00.png,0,youtube/153
8376,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/952_882/0480_face_00.png,1,FaceShifter/952_882
42915,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/206_221/0025_face_00.png,1,Deepfakes/206_221
57784,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/100_077/0300_face_00.png,1,Deepfakes/100_077
49724,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/301_262/0350_face_00.png,1,NeuralTextures/301_262
42799,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/267_286/0120_face_00.png,1,Face2Face/267_286
39711,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/734_699/0050_face_00.png,1,FaceShifter/734_699
56164,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/728_673/0120_face_00.png,1,Face2Face/728_673
5149,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/417_496/0090_face_00.png,1,FaceShifter/417_496
35841,data/FaceForensics++_frame/original_sequences/youtube/c23/images/286/0390_face_00.png,0,youtube/286
465,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/064_991/0225_face_00.png,1,FaceShifter/064_991
46437,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/334_318/0900_face_00.png,1,FaceShifter/334_318
63095,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/102_114/0225_face_00.png,1,NeuralTextures/102_114
53297,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/250_461/0275_face_00.png,1,FaceShifter/250_461
20201,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/541_523/0350_face_00.png,1,FaceSwap/541_523
53085,data/FaceForensics++_frame/original_sequences/youtube/c23/images/860/0210_face_00.png,0,youtube/860
13575,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/302_323/0125_face_00.png,1,Face2Face/302_323
34364,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/237_236/0550_face_00.png,1,FaceSwap/237_236
15182,data/FaceForensics++_frame/original_sequences/youtube/c23/images/164/1000_face_00.png,0,youtube/164
880,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/023_923/0525_face_00.png,1,FaceSwap/023_923
4821,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/234_187/0300_face_00.png,1,NeuralTextures/234_187
5948,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/495_512/0075_face_00.png,1,Face2Face/495_512
37242,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/500_592/0150_face_00.png,1,Face2Face/500_592
21745,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/185_276/0150_face_00.png,1,NeuralTextures/185_276
9011,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/986_994/0475_face_00.png,1,Deepfakes/986_994
43354,data/FaceForensics++_frame/original_sequences/youtube/c23/images/557/0420_face_00.png,0,youtube/557
45434,data/FaceForensics++_frame/original_sequences/youtube/c23/images/754/0240_face_00.png,0,youtube/754
37385,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/239_218/0500_face_00.png,1,FaceShifter/239_218
35207,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/398_457/0275_face_00.png,1,FaceShifter/398_457
35039,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/725_724/0090_face_00.png,1,Deepfakes/725_724
17751,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/205_184/0975_face_00.png,1,Face2Face/205_184
33409,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/350_349/0025_face_00.png,1,Face2Face/350_349
18137,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/390_709/0120_face_00.png,1,Deepfakes/390_709
54276,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/597_595/0060_face_00.png,1,Face2Face/597_595
17026,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/117_217/0375_face_00.png,1,Face2Face/117_217
4,data/FaceForensics++_frame/original_sequences/youtube/c23/images/665/0050_face_00.png,0,youtube/665
23653,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/795_907/0330_face_00.png,1,NeuralTextures/795_907
23659,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/795_907/0180_face_00.png,1,NeuralTextures/795_907
38113,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/428_466/0360_face_00.png,1,FaceShifter/428_466
796,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/250_461/0550_face_00.png,1,FaceSwap/250_461
8003,data/FaceForensics++_frame/original_sequences/youtube/c23/images/977/0300_face_00.png,0,youtube/977
32055,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/609_596/0325_face_00.png,1,NeuralTextures/609_596
58263,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/780_869/0300_face_00.png,1,Face2Face/780_869
74547,data/FaceForensics++_frame/original_sequences/youtube/c23/images/226/0090_face_00.png,0,youtube/226
47947,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/336_338/0350_face_00.png,1,FaceShifter/336_338
3235,data/FaceForensics++_frame/original_sequences/youtube/c23/images/973/0375_face_00.png,0,youtube/973
38076,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/303_309/0075_face_00.png,1,FaceShifter/303_309
40643,data/FaceForensics++_frame/original_sequences/youtube/c23/images/807/0360_face_00.png,0,youtube/807
27092,data/FaceForensics++_frame/original_sequences/youtube/c23/images/344/0300_face_00.png,0,youtube/344
26369,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/815_730/0175_face_00.png,1,Deepfakes/815_730
72781,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/204_230/0060_face_00.png,1,FaceSwap/204_230
26674,data/FaceForensics++_frame/original_sequences/youtube/c23/images/324/0700_face_00.png,0,youtube/324
28103,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/481_469/0060_face_00.png,1,FaceShifter/481_469
67150,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/380_358/0210_face_00.png,1,FaceSwap/380_358
65456,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/763_930/0240_face_00.png,1,Face2Face/763_930
28751,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/816_649/0120_face_00.png,1,FaceShifter/816_649
64904,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/013_883/0175_face_00.png,1,NeuralTextures/013_883
42777,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/557_560/0270_face_00.png,1,FaceShifter/557_560
70651,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/779_794/0200_face_00.png,1,FaceSwap/779_794
63850,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/924_917/0100_face_00.png,1,FaceSwap/924_917
38723,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/077_100/0000_face_00.png,1,FaceSwap/077_100
39823,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/646_643/0090_face_00.png,1,FaceSwap/646_643
69059,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/858_861/0325_face_00.png,1,Deepfakes/858_861
34594,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/399_488/0060_face_00.png,1,FaceSwap/399_488
57002,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/768_793/0075_face_00.png,1,Face2Face/768_793
46825,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/911_910/0150_face_00.png,1,NeuralTextures/911_910
18717,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/155_576/0650_face_00.png,1,FaceShifter/155_576
12219,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/873_872/0825_face_00.png,1,FaceShifter/873_872
14215,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/384_932/0025_face_00.png,1,Face2Face/384_932
64083,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/035_036/0075_face_00.png,1,FaceShifter/035_036
44346,data/FaceForensics++_frame/original_sequences/youtube/c23/images/041/0325_face_00.png,0,youtube/041
22906,data/FaceForensics++_frame/original_sequences/youtube/c23/images/937/0150_face_00.png,0,youtube/937
2549,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/523_541/0275_face_00.png,1,FaceSwap/523_541
48782,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/990_008/0125_face_00.png,1,NeuralTextures/990_008
9902,data/FaceForensics++_frame/original_sequences/youtube/c23/images/845/0300_face_00.png,0,youtube/845
64753,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/845_846/0075_face_00.png,1,Deepfakes/845_846
40673,data/FaceForensics++_frame/original_sequences/youtube/c23/images/462/0330_face_00.png,0,youtube/462
52271,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/041_063/0025_face_00.png,1,FaceShifter/041_063
68023,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/575_603/0175_face_00.png,1,Face2Face/575_603
30635,data/FaceForensics++_frame/original_sequences/youtube/c23/images/178/0500_face_00.png,0,youtube/178
73056,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/952_882/0120_face_00.png,1,Face2Face/952_882
64176,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/430_459/0240_face_00.png,1,Deepfakes/430_459
46997,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/363_343/0225_face_00.png,1,Face2Face/363_343
46540,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/305_513/0200_face_00.png,1,Deepfakes/305_513
26077,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/062_066/0300_face_00.png,1,Face2Face/062_066
20520,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/661_670/0325_face_00.png,1,FaceShifter/661_670
39111,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/912_927/0075_face_00.png,1,NeuralTextures/912_927
72309,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/768_793/0150_face_00.png,1,NeuralTextures/768_793
12152,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/815_730/0600_face_00.png,1,Face2Face/815_730
32020,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/608_675/0250_face_00.png,1,NeuralTextures/608_675
59842,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/622_647/0030_face_00.png,1,Face2Face/622_647
53228,data/FaceForensics++_frame/original_sequences/youtube/c23/images/015/0150_face_00.png,0,youtube/015
39684,data/FaceForensics++_frame/original_sequences/youtube/c23/images/173/0480_face_00.png,0,youtube/173
11444,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/392_339/1170_face_00.png,1,Deepfakes/392_339
9369,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/332_051/0225_face_00.png,1,NeuralTextures/332_051
28783,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/650_625/0650_face_00.png,1,FaceShifter/650_625
62383,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/786_819/0600_face_00.png,1,Face2Face/786_819
34205,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/456_435/0300_face_00.png,1,Deepfakes/456_435
38016,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/177_211/0200_face_00.png,1,Face2Face/177_211
13347,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/994_986/0325_face_00.png,1,Face2Face/994_986
3256,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/727_729/0525_face_00.png,1,Deepfakes/727_729
67170,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/043_110/0060_face_00.png,1,NeuralTextures/043_110
3508,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/456_435/0200_face_00.png,1,FaceShifter/456_435
6767,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/621_546/0180_face_00.png,1,Face2Face/621_546
51272,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/820_818/0100_face_00.png,1,NeuralTextures/820_818
26448,data/FaceForensics++_frame/original_sequences/youtube/c23/images/858/0475_face_00.png,0,youtube/858
60376,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/730_815/0375_face_00.png,1,FaceShifter/730_815
42519,data/FaceForensics++_frame/original_sequences/youtube/c23/images/713/0210_face_00.png,0,youtube/713
50189,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/191_188/0270_face_00.png,1,Face2Face/191_188
56123,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/173_171/0330_face_00.png,1,Deepfakes/173_171
73382,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/636_578/0210_face_00.png,1,FaceSwap/636_578
56327,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/299_145/0135_face_00.png,1,FaceSwap/299_145
34233,data/FaceForensics++_frame/original_sequences/youtube/c23/images/855/0175_face_00.png,0,youtube/855
17766,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/205_184/0125_face_00.png,1,Face2Face/205_184
57400,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/759_755/0390_face_00.png,1,Deepfakes/759_755
29586,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/164_216/0025_face_00.png,1,NeuralTextures/164_216
410,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/181_199/0300_face_00.png,1,Face2Face/181_199
43233,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/882_952/0450_face_00.png,1,Face2Face/882_952
27148,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/418_507/0144_face_00.png,1,NeuralTextures/418_507
54562,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/877_886/0475_face_00.png,1,Face2Face/877_886
8181,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/691_732/0475_face_00.png,1,FaceShifter/691_732
9977,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/407_374/0250_face_00.png,1,Face2Face/407_374
64371,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/884_968/0100_face_00.png,1,Deepfakes/884_968
22515,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/934_918/0125_face_00.png,1,Face2Face/934_918
39010,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/185_276/0075_face_00.png,1,FaceSwap/185_276
55212,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/968_884/0125_face_00.png,1,FaceShifter/968_884
39179,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/096_101/0420_face_00.png,1,Deepfakes/096_101
55981,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/148_133/0240_face_00.png,1,FaceSwap/148_133
12518,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/956_958/0225_face_00.png,1,Face2Face/956_958
15853,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/337_522/0675_face_00.png,1,Face2Face/337_522
63278,data/FaceForensics++_frame/original_sequences/youtube/c23/images/768/0025_face_00.png,0,youtube/768
12691,data/FaceForensics++_frame/original_sequences/youtube/c23/images/404/0050_face_00.png,0,youtube/404
72351,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/235_194/0125_face_00.png,1,FaceShifter/235_194
8054,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/713_726/0120_face_00.png,1,FaceSwap/713_726
60541,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/033_097/0000_face_00.png,1,Deepfakes/033_097
69052,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/858_861/0275_face_00.png,1,Deepfakes/858_861
71249,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/698_693/0300_face_00.png,1,NeuralTextures/698_693
54190,data/FaceForensics++_frame/original_sequences/youtube/c23/images/729/0450_face_00.png,0,youtube/729
22199,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/467_462/0030_face_00.png,1,NeuralTextures/467_462
47904,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/676_776/0090_face_00.png,1,Deepfakes/676_776
24608,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/992_980/0375_face_00.png,1,Deepfakes/992_980
41100,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/494_445/0025_face_00.png,1,FaceSwap/494_445
11564,data/FaceForensics++_frame/original_sequences/youtube/c23/images/762/0175_face_00.png,0,youtube/762
32036,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/238_282/0125_face_00.png,1,FaceShifter/238_282
45121,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/909_857/0330_face_00.png,1,FaceSwap/909_857
30438,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/255_214/0360_face_00.png,1,FaceSwap/255_214
63701,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/352_319/0200_face_00.png,1,Face2Face/352_319
55219,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/570_624/0275_face_00.png,1,Deepfakes/570_624
72132,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/736_785/0150_face_00.png,1,FaceSwap/736_785
53970,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/101_096/0150_face_00.png,1,Face2Face/101_096
65994,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/577_593/0300_face_00.png,1,Face2Face/577_593
39824,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/646_643/0180_face_00.png,1,FaceSwap/646_643
46967,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/192_134/0210_face_00.png,1,FaceSwap/192_134
4415,data/FaceForensics++_frame/original_sequences/youtube/c23/images/072/0050_face_00.png,0,youtube/072
15050,data/FaceForensics++_frame/original_sequences/youtube/c23/images/796/0240_face_00.png,0,youtube/796
25945,data/FaceForensics++_frame/original_sequences/youtube/c23/images/430/0270_face_00.png,0,youtube/430
26045,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/518_131/0210_face_00.png,1,Deepfakes/518_131
761,data/FaceForensics++_frame/original_sequences/youtube/c23/images/818/0125_face_00.png,0,youtube/818
